,label
3300027494_8,Aerobe
3300025707_31,Anaerobe
3300027351_4,Aerobe
3300025582_6,Aerobe
3300029236_21,Anaerobe
3300014203_20,Anaerobe
3300028132_7,Aerobe
3300025740_44,Anaerobe
3300028582_35,Anaerobe
3300029247_10,Anaerobe
3300007316_20,Anaerobe
3300015214_103,Anaerobe
3300027382_4,Aerobe
3300025613_40,Anaerobe
3300029563_10,Anaerobe
3300011578_3,Facultative
3300026206_7,Aerobe
3300008645_19,Facultative
3300027897_33,Aerobe
3300005471_18,Facultative
3300007772_9,Anaerobe
3300029589_32,Anaerobe
3300029544_12,Anaerobe
3300028603_93,Anaerobe
3300010428_33,Anaerobe
3300018033_20,Aerobe
3300029841_10,Anaerobe
3300029357_27,Anaerobe
3300025949_31,Aerobe
3300011836_2,Aerobe
3300025649_1,Anaerobe
3300029480_17,Anaerobe
3300020362_20,Aerobe
3300027510_55,Anaerobe
3300010270_15,Anaerobe
3300000216_14,Aerobe
3300013751_11,Anaerobe
3300020440_46,Aerobe
3300021256_56,Anaerobe
3300025103_5,Aerobe
3300029292_12,Anaerobe
3300027571_6,Aerobe
3300014539_11,Anaerobe
3300025350_30,Anaerobe
3300010286_33,Anaerobe
3300029423_20,Anaerobe
3300025713_62,Anaerobe
3300005613_43,Anaerobe
3300025858_90,Aerobe
3300005460_28,Anaerobe
3300013125_44,Aerobe
3300021506_3,Aerobe
3300025408_35,Facultative
3300017788_54,Anaerobe
3300025513_15,Aerobe
3300027827_15,Aerobe
3300014205_51,Anaerobe
3300021093_31,Aerobe
3300012821_9,Facultative
3300006564_27,Anaerobe
3300017941_34,Anaerobe
3300029521_15,Anaerobe
3300029938_4,Aerobe
3300025245_11,Aerobe
3300025261_10,Aerobe
3300029819_23,Anaerobe
3300012269_15,Aerobe
3300012432_1,Anaerobe
3300025480_36,Aerobe
3300027743_16,Anaerobe
3300007525_9,Aerobe
3300025438_8,Aerobe
3300028653_12,Anaerobe
3300004628_25,Anaerobe
3300029608_10,Anaerobe
3300013138_33,Anaerobe
3300012217_2,Aerobe
3300029516_9,Anaerobe
3300011977_11,Anaerobe
3300014208_121,Anaerobe
3300020424_8,Aerobe
3300010277_17,Aerobe
2100351003_3,Anaerobe
3300017400_26,Anaerobe
3300009769_62,Anaerobe
3300025724_83,Aerobe
3300012837_11,Aerobe
3300020428_6,Aerobe
3300011825_3,Anaerobe
3300008672_12,Anaerobe
3300002062_8,Aerobe
3300029095_10,Anaerobe
3300008103_26,Anaerobe
3300002060_5,Aerobe
3300014784_5,Anaerobe
3300007100_18,Aerobe
3300006568_7,Anaerobe
3300021472_57,Anaerobe
3300029126_11,Anaerobe
3300006502_18,Anaerobe
3300028189_10,Anaerobe
3300011967_4,Anaerobe
3300027980_48,Aerobe
3300027797_19,Facultative
3300025706_17,Anaerobe
3300008482_13,Anaerobe
2032320001_4,Anaerobe
3300022752_51,Anaerobe
3300017501_13,Anaerobe
3300006915_2,Anaerobe
3300027622_5,Aerobe
3300025452_16,Aerobe
3300008269_8,Anaerobe
3300022181_23,Anaerobe
3300021341_23,Aerobe
3300024221_16,Aerobe
3300012846_9,Aerobe
3300005645_12,Anaerobe
3300007996_12,Anaerobe
3300025772_15,Aerobe
3300011801_3,Aerobe
3300012044_19,Aerobe
3300020188_23,Aerobe
3300000227_16,Aerobe
3300029451_2,Anaerobe
3300012148_6,Anaerobe
3300012505_1,Aerobe
3300027587_7,Aerobe
3300026024_3,Aerobe
3300029360_22,Anaerobe
3300025571_32,Aerobe
3300029761_20,Anaerobe
3300027796_45,Anaerobe
3300009779_28,Aerobe
3300025296_14,Aerobe
3300008142_32,Anaerobe
3300025299_21,Aerobe
3300020128_2,Aerobe
3300025634_6,Aerobe
3300011811_6,Aerobe
3300020356_9,Aerobe
3300011659_3,Aerobe
3300025861_26,Anaerobe
3300025855_39,Anaerobe
3300027386_38,Anaerobe
3300025676_26,Aerobe
3300029562_20,Anaerobe
3300000568_35,Anaerobe
3300013126_55,Aerobe
3300027917_85,Anaerobe
3300025720_14,Anaerobe
3300027333_4,Aerobe
3300025629_41,Anaerobe
3300029382_39,Anaerobe
3300011711_2,Facultative
3300021426_108,Anaerobe
3300007519_82,Aerobe
3300027754_28,Aerobe
3300025669_22,Aerobe
3300021318_27,Anaerobe
3300001598_41,Anaerobe
3300029027_17,Anaerobe
3300025208_6,Aerobe
3300028130_12,Aerobe
3300029720_27,Anaerobe
3300029479_13,Anaerobe
3300025738_32,Aerobe
3300025869_29,Aerobe
3300017400_6,Anaerobe
3300013131_109,Aerobe
3300007978_11,Anaerobe
3300029862_8,Anaerobe
3300009095_124,Aerobe
3300017991_63,Anaerobe
3300027192_9,Aerobe
3300025858_57,Anaerobe
3300027804_84,Aerobe
3300025232_5,Aerobe
3300012846_11,Aerobe
3300026200_37,Aerobe
3300025678_39,Aerobe
3300026932_2,Anaerobe
3300006242_2,Anaerobe
3300026986_5,Aerobe
3300011668_1,Aerobe
3300000361_8,Aerobe
3300029464_19,Anaerobe
3300023229_5,Aerobe
3300018039_47,Aerobe
3300029414_11,Anaerobe
3300011118_116,Anaerobe
3300027726_7,Anaerobe
3300009764_7,Anaerobe
3300002231_43,Anaerobe
3300025609_39,Anaerobe
3300020463_23,Aerobe
3300027255_7,Aerobe
3300020272_34,Aerobe
3300029710_18,Anaerobe
3300014623_2,Facultative
3300007353_20,Anaerobe
3300014024_18,Aerobe
3300013830_24,Anaerobe
3300025720_39,Anaerobe
3300026516_12,Aerobe
3300029586_13,Anaerobe
3300020466_33,Aerobe
3300029483_21,Anaerobe
3300012178_19,Anaerobe
3300011989_21,Anaerobe
3300005300_9,Aerobe
3300009503_95,Anaerobe
3300025682_16,Anaerobe
3300009503_212,Anaerobe
3300020390_9,Aerobe
3300009381_4,Anaerobe
3300029374_14,Anaerobe
3300002168_25,Anaerobe
3300000228_6,Aerobe
3300006745_15,Facultative
3300029100_12,Anaerobe
3300024356_4,Aerobe
3300007971_2,Facultative
3300029931_2,Aerobe
3300028396_9,Aerobe
3300027706_39,Aerobe
3300010162_46,Anaerobe
3300006045_77,Anaerobe
3300027917_114,Anaerobe
3300000172_30,Anaerobe
3300024433_39,Anaerobe
3300029881_18,Anaerobe
3300029720_44,Anaerobe
3300026278_37,Anaerobe
3300025659_50,Aerobe
3300027769_20,Aerobe
3300025468_8,Aerobe
3300007127_4,Anaerobe
3300026184_7,Aerobe
3300008755_13,Anaerobe
3300020263_16,Aerobe
3300012808_5,Aerobe
3300021057_10,Aerobe
3300029456_13,Anaerobe
3300002242_16,Aerobe
3300012243_3,Facultative
3300022939_23,Aerobe
3300013094_35,Aerobe
3300017513_8,Anaerobe
3300013679_2,Anaerobe
3300029046_20,Anaerobe
3300008299_25,Anaerobe
3300026237_1,Aerobe
3300025620_18,Aerobe
3300013138_53,Aerobe
3300027788_31,Aerobe
3300014955_5,Anaerobe
3300009704_29,Anaerobe
3300027942_1,Aerobe
3300029253_16,Anaerobe
3300023032_2,Anaerobe
3300027835_98,Anaerobe
3300029698_22,Anaerobe
3300012821_10,Aerobe
3300029254_10,Anaerobe
3300017788_103,Aerobe
3300000568_69,Anaerobe
3300009503_85,Anaerobe
3300029483_19,Anaerobe
3300028633_25,Anaerobe
3300007500_21,Aerobe
3300002170_29,Anaerobe
3300008571_19,Anaerobe
3300020427_8,Aerobe
3300013138_232,Aerobe
3300020448_3,Aerobe
3300027494_4,Aerobe
3300012139_2,Facultative
3300018080_44,Anaerobe
3300007994_6,Anaerobe
3300026124_6,Aerobe
3300025598_12,Aerobe
3300027279_16,Aerobe
3300020464_6,Aerobe
3300022845_2,Aerobe
3300007742_15,Anaerobe
3300027223_4,Aerobe
3300011891_2,Aerobe
3300008133_40,Facultative
3300020382_4,Aerobe
3300005278_10,Anaerobe
3300024954_4,Aerobe
3300020083_68,Anaerobe
3300025739_22,Anaerobe
3300027752_40,Aerobe
3300024937_4,Aerobe
3300029416_17,Anaerobe
3300029729_23,Anaerobe
3300029326_15,Anaerobe
3300007976_22,Anaerobe
3300009703_46,Aerobe
3300022825_3,Facultative
3300027962_21,Aerobe
3300029516_14,Anaerobe
3300026549_34,Anaerobe
3300012059_9,Facultative
3300028557_33,Aerobe
3300027965_36,Aerobe
3300020201_26,Aerobe
3300008715_15,Anaerobe
3300025631_29,Anaerobe
3300014205_35,Anaerobe
3300025493_7,Aerobe
3300014961_5,Facultative
3300027844_12,Anaerobe
3300007111_26,Anaerobe
3300011871_5,Anaerobe
3300008695_30,Anaerobe
3300007519_118,Aerobe
3300025468_12,Aerobe
3300027145_7,Aerobe
3300027784_9,Aerobe
3300024046_10,Aerobe
3300024916_2,Aerobe
3300020131_5,Aerobe
3300027815_64,Aerobe
3300013391_1,Anaerobe
3300025079_2,Aerobe
3300021561_67,Anaerobe
3300029587_13,Anaerobe
3300009084_44,Aerobe
3300020696_5,Aerobe
3300012036_30,Aerobe
3300014060_46,Aerobe
3300007746_13,Aerobe
3300026252_25,Anaerobe
3300029686_11,Anaerobe
3300020331_19,Anaerobe
3300005858_23,Aerobe
3300010267_9,Anaerobe
3300029571_8,Anaerobe
3300024311_4,Aerobe
3300026311_28,Anaerobe
3300012920_32,Aerobe
3300028957_3,Anaerobe
3300006317_24,Anaerobe
3300007295_29,Anaerobe
3300029795_8,Anaerobe
3300001989_5,Facultative
3300014492_11,Aerobe
3300007994_5,Aerobe
3300010167_97,Anaerobe
3300020138_1,Aerobe
3300014018_1,Facultative
3300008432_1,Facultative
3300007925_18,Aerobe
3300022900_27,Aerobe
3300005460_59,Anaerobe
3300011386_1,Aerobe
3300029788_40,Anaerobe
3300020437_5,Aerobe
3300012082_17,Anaerobe
3300014026_15,Anaerobe
3300020083_58,Aerobe
3300012182_16,Aerobe
3300011855_2,Facultative
3300008480_22,Facultative
3300027852_27,Aerobe
3300002481_11,Anaerobe
3300029798_8,Anaerobe
3300027306_4,Aerobe
3300011736_4,Aerobe
3300011988_22,Aerobe
3300006320_18,Anaerobe
3300020220_71,Aerobe
3300002989_20,Anaerobe
3300029788_20,Anaerobe
3300027968_43,Anaerobe
3300006846_15,Aerobe
3300012277_3,Anaerobe
3300020394_17,Aerobe
3300020706_6,Aerobe
3300002173_49,Anaerobe
3300027752_26,Aerobe
3300025544_2,Aerobe
3300025679_28,Aerobe
3300008328_3,Anaerobe
3300029123_21,Anaerobe
3300006913_7,Aerobe
3300000024_2,Aerobe
3300011933_13,Anaerobe
3300007519_32,Aerobe
3300029580_26,Anaerobe
3300027970_52,Aerobe
3300025230_11,Aerobe
3300027770_44,Aerobe
3300029782_22,Anaerobe
3300007095_1,Aerobe
3300025622_38,Aerobe
3300024264_35,Aerobe
3300027419_50,Aerobe
3300007100_14,Aerobe
3300029189_6,Facultative
3300020074_84,Anaerobe
3300014546_6,Anaerobe
3300011216_3,Facultative
3300029332_18,Anaerobe
3300029731_12,Anaerobe
3300011977_19,Anaerobe
3300020056_39,Anaerobe
3300027344_10,Aerobe
3300029527_13,Anaerobe
3300029744_12,Anaerobe
3300027863_86,Aerobe
3300020477_45,Aerobe
3300007190_10,Aerobe
3300026519_69,Aerobe
3300021471_6,Anaerobe
3300029375_14,Anaerobe
3300029562_12,Anaerobe
3300017449_19,Anaerobe
3300025860_15,Aerobe
3300025668_43,Aerobe
3300026237_5,Aerobe
3300020447_33,Aerobe
3300027286_7,Aerobe
3300014689_3,Aerobe
3300021400_94,Anaerobe
3300005438_13,Aerobe
3300029375_10,Anaerobe
3300007354_20,Anaerobe
3300000228_11,Anaerobe
3300003140_8,Anaerobe
3300025611_29,Anaerobe
3300005284_14,Anaerobe
3300024260_21,Anaerobe
3300028601_61,Anaerobe
3300017501_11,Anaerobe
3300020153_28,Anaerobe
3300005082_12,Anaerobe
3300024508_4,Aerobe
3300026620_2,Anaerobe
3300022916_21,Aerobe
3300026848_3,Aerobe
3300014954_8,Anaerobe
3300029041_7,Anaerobe
3300008140_7,Anaerobe
3300007091_4,Facultative
3300026269_22,Aerobe
3300020364_35,Anaerobe
3300008682_13,Aerobe
3300007365_2,Facultative
3300029745_28,Anaerobe
3300025917_32,Aerobe
3300000227_8,Anaerobe
3300007186_16,Facultative
3300014766_16,Anaerobe
3300028911_5,Anaerobe
3300001095_21,Anaerobe
3300018426_51,Aerobe
3300012952_13,Aerobe
3300023271_4,Aerobe
3300013383_9,Anaerobe
3300006844_34,Aerobe
3300005678_1,Aerobe
3300005512_13,Anaerobe
3300000865_3,Aerobe
3300025706_52,Aerobe
3300014749_8,Anaerobe
3300013308_21,Aerobe
3300025656_11,Aerobe
3300025499_10,Anaerobe
3300029613_20,Anaerobe
3300029443_29,Anaerobe
3300007669_18,Anaerobe
3300020351_14,Aerobe
3300008412_23,Aerobe
3300020466_21,Aerobe
3300010292_8,Aerobe
3300002170_24,Anaerobe
3300025681_45,Aerobe
3300020364_5,Aerobe
3300008082_14,Anaerobe
2044078007_3,Facultative
3300025664_16,Aerobe
3300002858_3,Aerobe
3300026165_19,Aerobe
3300025534_13,Anaerobe
3300008746_12,Anaerobe
3300013010_4,Aerobe
3300011529_3,Aerobe
3300026980_14,Aerobe
3300020263_14,Aerobe
3300006250_25,Anaerobe
3300027348_6,Aerobe
3300021318_33,Anaerobe
3300027888_96,Anaerobe
3300020182_21,Aerobe
3300018018_16,Aerobe
3300028032_43,Anaerobe
3300005677_1,Aerobe
3300027710_9,Aerobe
3300015360_63,Aerobe
3300013125_8,Anaerobe
3300022885_5,Aerobe
3300026561_5,Aerobe
3300010268_43,Anaerobe
3300026512_25,Anaerobe
3300027536_30,Anaerobe
3300025347_10,Aerobe
3300029360_30,Anaerobe
3300014733_1,Aerobe
3300026212_3,Aerobe
3300021091_75,Aerobe
3300026519_39,Aerobe
3300027896_104,Anaerobe
3300027788_49,Aerobe
3300024278_5,Aerobe
3300011202_1,Aerobe
3300020463_25,Aerobe
3300025244_6,Aerobe
3300025433_10,Anaerobe
3300024255_16,Aerobe
3300022225_25,Aerobe
3300025513_11,Facultative
3300029241_11,Anaerobe
3300029524_11,Anaerobe
3300011984_4,Aerobe
3300014787_6,Anaerobe
3300013125_157,Aerobe
3300013280_1,Aerobe
3300017452_9,Aerobe
3300029719_38,Anaerobe
3300004628_60,Anaerobe
3300029849_18,Anaerobe
3300012067_6,Aerobe
3300020183_51,Aerobe
3300017391_41,Anaerobe
3300014720_86,Aerobe
3300020215_24,Facultative
3300029492_21,Anaerobe
3300006676_4,Anaerobe
3300029708_12,Anaerobe
3300027835_59,Aerobe
3300014162_12,Anaerobe
3300014794_9,Anaerobe
3300007500_5,Aerobe
3300007109_18,Anaerobe
3300025024_5,Aerobe
3300007664_21,Anaerobe
3300026280_4,Aerobe
3300021431_104,Anaerobe
3300020190_38,Aerobe
3300025545_11,Aerobe
3300007098_10,Anaerobe
3300017522_37,Anaerobe
3300007316_5,Aerobe
3300025897_22,Aerobe
3300029539_23,Anaerobe
3300029895_8,Aerobe
3300011452_2,Aerobe
3300020596_24,Aerobe
3300010395_11,Anaerobe
3300025858_92,Aerobe
3300020203_23,Aerobe
3300014590_2,Aerobe
3300029198_10,Anaerobe
3300029055_12,Anaerobe
3300010279_18,Anaerobe
3300025267_8,Aerobe
3300029095_13,Anaerobe
3300008514_31,Aerobe
3300026299_14,Aerobe
3300002174_19,Anaerobe
3300009083_187,Aerobe
3300025452_8,Aerobe
3300017938_25,Anaerobe
3300006564_41,Facultative
3300027937_12,Aerobe
3300014800_6,Anaerobe
3300029613_14,Anaerobe
3300027358_3,Aerobe
3300025729_31,Aerobe
3300000499_3,Anaerobe
3300013131_15,Aerobe
3300006485_1,Facultative
3300017406_15,Anaerobe
3300025249_3,Aerobe
3300008571_24,Anaerobe
3300006498_6,Anaerobe
3300014637_2,Aerobe
3300029766_17,Anaerobe
3300025394_11,Aerobe
3300021561_29,Anaerobe
3300008504_2,Anaerobe
3300006847_41,Aerobe
3300017467_6,Aerobe
3300027864_33,Anaerobe
3300011790_6,Aerobe
3300025854_1,Aerobe
3300029771_8,Anaerobe
3300013125_66,Anaerobe
3300020333_26,Aerobe
3300012859_13,Aerobe
3300022921_37,Aerobe
3300007346_4,Aerobe
3300018022_10,Anaerobe
3300028168_17,Anaerobe
3300026906_11,Anaerobe
3300029196_11,Anaerobe
3300007316_16,Anaerobe
3300012564_1,Anaerobe
3300013093_6,Facultative
3300017431_12,Aerobe
3300020054_16,Aerobe
3300025484_25,Anaerobe
3300025710_5,Aerobe
3300008125_30,Anaerobe
3300015202_26,Aerobe
3300028640_26,Aerobe
3300017451_27,Anaerobe
3300006525_4,Anaerobe
3300029207_15,Anaerobe
3300014913_55,Anaerobe
3300022857_11,Aerobe
3300029049_15,Anaerobe
3300027819_50,Aerobe
3300020699_4,Aerobe
3300017419_42,Anaerobe
3300027820_10,Aerobe
3300012089_6,Anaerobe
3300029613_26,Anaerobe
3300024919_3,Aerobe
3300014940_11,Anaerobe
3300025274_4,Aerobe
3300008682_14,Anaerobe
3300025455_6,Facultative
3300018040_27,Aerobe
3300005289_6,Aerobe
3300029797_24,Anaerobe
3300017470_4,Aerobe
3300008098_16,Anaerobe
3300010277_8,Anaerobe
3300013123_41,Anaerobe
3300013883_2,Anaerobe
3300020278_7,Aerobe
3300025572_17,Aerobe
3300014206_54,Anaerobe
3300008281_31,Facultative
3300026267_18,Aerobe
3300011729_5,Anaerobe
3300008607_19,Aerobe
3300020198_71,Aerobe
3300020168_35,Aerobe
3300029766_12,Anaerobe
3300000160_4,Anaerobe
3300027898_24,Aerobe
3300011373_1,Aerobe
3300014557_11,Anaerobe
3300024335_10,Aerobe
3300014131_2,Anaerobe
3300029457_10,Anaerobe
3300029203_15,Anaerobe
3300013771_14,Aerobe
3300012920_38,Aerobe
3300007841_2,Facultative
3300029418_20,Anaerobe
3300014060_34,Anaerobe
3300029853_21,Anaerobe
3300007352_35,Aerobe
3300029339_10,Anaerobe
3300027819_153,Anaerobe
3300007798_5,Anaerobe
3300021311_8,Anaerobe
3300013485_1,Aerobe
3300010265_28,Anaerobe
3300029731_20,Anaerobe
3300021400_160,Anaerobe
3300025874_56,Aerobe
3300025629_46,Anaerobe
3300008676_15,Anaerobe
3300013749_27,Anaerobe
3300025554_5,Aerobe
3300029058_17,Anaerobe
3300027712_22,Aerobe
3300029207_12,Anaerobe
3300029335_7,Anaerobe
3300013612_1,Facultative
3300014094_3,Facultative
3300011852_4,Aerobe
3300002173_18,Anaerobe
3300029577_21,Anaerobe
3300008454_41,Aerobe
3300017518_16,Anaerobe
3300020330_14,Aerobe
3300008436_20,Anaerobe
3300020148_10,Aerobe
3300024415_9,Aerobe
3300025676_20,Aerobe
3300029848_23,Anaerobe
3300025439_11,Aerobe
3300025737_43,Aerobe
3300025614_14,Anaerobe
3300017400_34,Anaerobe
3300013143_1,Anaerobe
3300027714_8,Aerobe
3300025546_69,Anaerobe
3300027891_54,Anaerobe
3300027792_13,Aerobe
3300025385_8,Aerobe
3300027815_109,Aerobe
3300022916_29,Anaerobe
3300027958_38,Anaerobe
3300025871_14,Aerobe
3300026512_28,Anaerobe
3300011985_19,Anaerobe
3300020174_20,Aerobe
3300029123_13,Anaerobe
3300013126_66,Aerobe
3300012061_3,Facultative
3300026078_25,Aerobe
3300029539_15,Anaerobe
3300012950_8,Aerobe
3300025105_17,Aerobe
3300027327_33,Anaerobe
3300021364_13,Aerobe
3300025302_20,Aerobe
3300025713_60,Aerobe
3300025276_3,Aerobe
3300026293_6,Aerobe
3300029398_5,Anaerobe
3300011962_7,Aerobe
3300020423_77,Aerobe
3300025202_7,Aerobe
3300002568_11,Aerobe
3300011567_3,Aerobe
3300013129_15,Anaerobe
3300013006_19,Aerobe
3300025456_14,Anaerobe
3300007738_2,Facultative
3300011990_44,Facultative
3300025713_93,Aerobe
3300024311_8,Aerobe
3300027832_31,Aerobe
3300007500_39,Aerobe
3300007500_25,Aerobe
3300020196_34,Aerobe
3300015087_2,Aerobe
3300008676_9,Anaerobe
3300005535_18,Aerobe
3300029392_16,Anaerobe
3300009787_35,Aerobe
3300023249_8,Anaerobe
3300008493_23,Anaerobe
3300006524_13,Anaerobe
3300025616_6,Anaerobe
3300014287_4,Facultative
3300027749_15,Aerobe
3300009772_15,Anaerobe
3300027968_33,Aerobe
3300025648_17,Aerobe
3300029073_3,Facultative
3300018878_115,Anaerobe
3300020192_22,Anaerobe
3300014954_10,Anaerobe
3300007220_6,Anaerobe
3300027733_40,Aerobe
3300017398_19,Anaerobe
3300007641_8,Anaerobe
3300029115_25,Anaerobe
3300011673_2,Aerobe
3300029747_16,Anaerobe
3300029664_15,Anaerobe
3300027242_3,Aerobe
3300008269_33,Anaerobe
3300029329_28,Anaerobe
3300000195_6,Aerobe
3300020180_40,Aerobe
3300029859_25,Anaerobe
3300009702_53,Aerobe
3300027800_14,Aerobe
3300029564_23,Anaerobe
3300025577_14,Aerobe
3300017428_7,Anaerobe
3300029134_15,Anaerobe
3300025277_10,Aerobe
3300027901_34,Anaerobe
3300026286_3,Aerobe
3300012493_1,Aerobe
3300027711_39,Aerobe
3300013000_7,Aerobe
3300028567_56,Anaerobe
3300017419_11,Anaerobe
3300014963_13,Facultative
3300027784_74,Anaerobe
3300011977_15,Anaerobe
3300025296_53,Aerobe
3300029246_9,Anaerobe
3300014946_12,Anaerobe
3300017400_4,Anaerobe
3300027702_17,Aerobe
3300029414_10,Anaerobe
3300025518_15,Anaerobe
3300006844_27,Aerobe
3300012513_3,Aerobe
3300008630_2,Anaerobe
3300022188_24,Facultative
3300025667_21,Anaerobe
3300029339_21,Anaerobe
3300011560_2,Aerobe
3300023239_8,Facultative
3300026303_17,Aerobe
3300029337_11,Anaerobe
3300011213_7,Facultative
3300024516_14,Aerobe
3300000394_10,Aerobe
3300029255_17,Anaerobe
3300029456_12,Anaerobe
3300025574_5,Aerobe
3300025882_22,Aerobe
3300011164_4,Aerobe
3300025849_39,Aerobe
3300005858_8,Aerobe
3300029556_28,Anaerobe
3300007804_12,Anaerobe
3300027606_15,Aerobe
3300027406_23,Aerobe
3300017419_33,Anaerobe
3300019487_25,Aerobe
3300025232_12,Aerobe
3300012234_5,Aerobe
3300024356_6,Aerobe
3300013499_5,Anaerobe
3300005529_145,Aerobe
3300027769_28,Aerobe
3300012812_7,Facultative
3300008128_10,Anaerobe
3300029739_28,Anaerobe
3300008280_11,Aerobe
3300007210_22,Anaerobe
3300011715_1,Aerobe
3300014638_10,Anaerobe
3300009083_186,Aerobe
3300008522_16,Anaerobe
3300029354_26,Anaerobe
3300029876_20,Anaerobe
3300011828_8,Aerobe
3300026519_47,Aerobe
3300008490_13,Facultative
3300006903_27,Aerobe
3300029564_26,Anaerobe
3300015360_72,Aerobe
3300000477_15,Anaerobe
3300012805_8,Aerobe
3300013105_28,Aerobe
3300028581_76,Aerobe
3300027224_3,Aerobe
3300026262_14,Anaerobe
3300017650_5,Aerobe
3300029360_5,Anaerobe
3300020182_31,Aerobe
3300029650_5,Anaerobe
3300022925_39,Aerobe
3300024261_20,Aerobe
3300015079_2,Aerobe
3300006747_7,Anaerobe
3300025919_53,Aerobe
3300027976_43,Aerobe
3300029421_18,Anaerobe
3300025651_5,Aerobe
3300029617_15,Anaerobe
3300006745_10,Anaerobe
3300027794_31,Aerobe
3300029545_5,Anaerobe
3300008679_17,Aerobe
3300008333_3,Anaerobe
3300006461_11,Anaerobe
3300022888_19,Aerobe
3300027839_9,Anaerobe
3300021426_31,Anaerobe
3300013126_14,Aerobe
3300007772_7,Aerobe
3300007125_4,Anaerobe
3300021326_34,Anaerobe
3300025924_23,Aerobe
3300013133_65,Anaerobe
3300025503_27,Aerobe
3300029507_8,Anaerobe
3300025920_18,Aerobe
3300014024_15,Facultative
3300029743_10,Anaerobe
3300025516_14,Anaerobe
3300025605_20,Anaerobe
3300011956_3,Aerobe
3300027813_14,Aerobe
3300027525_10,Aerobe
3300017532_18,Aerobe
3300024302_19,Aerobe
3300009503_122,Aerobe
3300027770_92,Aerobe
3300014764_6,Facultative
3300014771_4,Anaerobe
3300008676_4,Anaerobe
3300027295_5,Aerobe
3300029715_47,Anaerobe
3300022842_14,Aerobe
3300022660_154,Anaerobe
3300002164_76,Facultative
3300026194_24,Anaerobe
3300025213_3,Aerobe
3300021507_15,Anaerobe
3300014132_2,Anaerobe
3300008481_27,Anaerobe
3300013308_50,Aerobe
3300013938_3,Anaerobe
3300025682_61,Anaerobe
3300008061_4,Facultative
3300029387_5,Anaerobe
3300029541_15,Anaerobe
3300013127_100,Anaerobe
3300014757_8,Anaerobe
3300025713_49,Anaerobe
3300025937_10,Aerobe
3300024957_4,Aerobe
3300008260_29,Anaerobe
3300029762_16,Anaerobe
3300029310_16,Anaerobe
3300008421_11,Anaerobe
3300026201_15,Facultative
3300014059_6,Aerobe
3300012246_2,Aerobe
3300019937_2,Aerobe
3300014927_11,Anaerobe
3300025270_13,Aerobe
3300025587_11,Anaerobe
3300029595_33,Anaerobe
3300008679_12,Aerobe
3300028178_13,Anaerobe
3300025217_4,Aerobe
3300011242_5,Anaerobe
3300002174_67,Anaerobe
3300001598_33,Anaerobe
3300024923_4,Aerobe
3300021093_34,Aerobe
3300009770_41,Anaerobe
3300026173_16,Aerobe
3300014955_8,Anaerobe
3300027834_41,Aerobe
3300028979_5,Anaerobe
3300029325_7,Anaerobe
3300027784_28,Aerobe
3300014554_11,Facultative
3300013876_2,Anaerobe
3300005964_7,Anaerobe
3300010882_30,Anaerobe
3300027419_16,Anaerobe
3300027975_23,Aerobe
3300013752_8,Anaerobe
3300027516_6,Aerobe
3300017444_16,Aerobe
3300004628_17,Anaerobe
3300029610_16,Anaerobe
3300007125_35,Anaerobe
3300025725_24,Aerobe
3300013136_12,Anaerobe
3300013350_1,Aerobe
3300000214_4,Anaerobe
3300029873_14,Anaerobe
3300008142_31,Anaerobe
3300029842_31,Anaerobe
3300008350_7,Anaerobe
3300025847_42,Anaerobe
3300027800_84,Aerobe
3300022660_86,Anaerobe
3300029623_34,Anaerobe
3300014025_18,Anaerobe
3300026116_70,Aerobe
3300026253_38,Aerobe
3300005278_4,Anaerobe
3300029051_9,Anaerobe
3300027801_36,Aerobe
3300029031_4,Anaerobe
3300021387_81,Anaerobe
3300025641_19,Aerobe
3300028603_47,Anaerobe
3300025990_1,Aerobe
3300011980_11,Aerobe
3300029070_4,Anaerobe
3300007192_4,Aerobe
3300017406_64,Anaerobe
3300025724_22,Anaerobe
3300025594_3,Aerobe
3300008454_19,Aerobe
3300027538_4,Aerobe
3300008154_11,Facultative
3300013141_1,Anaerobe
3300025798_5,Aerobe
3300010273_25,Anaerobe
3300010167_127,Anaerobe
3300018878_173,Anaerobe
3300027391_14,Anaerobe
3300007798_14,Anaerobe
3300027958_29,Anaerobe
3300014799_11,Anaerobe
3300024243_26,Aerobe
3300000342_11,Facultative
3300028174_16,Anaerobe
3300027847_36,Aerobe
3300011650_1,Aerobe
3300014149_25,Anaerobe
3300027823_36,Aerobe
3300012921_94,Aerobe
3300014206_44,Anaerobe
3300010262_11,Anaerobe
